tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/txtdrfortuner/status/1665874320600727552,2023-06-06 00:12:43,txtdrfortuner,"Dari maraknya klitih, mata elang sampai saat ini soal ricuh di Tamsis antara PSHT dan PSIM.
Menurut lo semua, Jogja sebaiknya dipimpin siapa?",in,0,1,0,894
https://twitter.com/DionPermad97765/status/1665869664273203200,2023-06-05 23:54:12,DionPermad97765,Jane ki mereka rodo genah lho lur merespon undangan orang yg kmrn treak2 di tamsis manggil2 nama mereka dgn menambahi kata2 kotor n menyebut beberapa kota jadi yo wajar nek sekarang mereka do dtg mergo menghormati undangan orang yg treak2 di tamsis kemarin.,in,0,0,0,241
https://twitter.com/jambalroti_asli/status/1665860284265684993,2023-06-05 23:16:56,jambalroti_asli,"@PoldaJogja Nih pak, nih orang keknya tau banget siapa yang ngerusak tamsis. coba pak di interogasi.",in,1,0,18,5129
https://twitter.com/coffecreammer/status/1665859226105962496,2023-06-05 23:12:44,coffecreammer,"Yg di tamsis roto2 cah bayik, SH sing dewasa milih kerjo, diem wae mas ... Bocah do puber pelakune",in,0,0,0,133
https://twitter.com/biladhs/status/1665858063226531845,2023-06-05 23:08:07,biladhs,"Udah nggak pernah cleleng apalagi ke daerah kota, jd mikir kalo jl tamsis tuh jauh bgt dr rumah wkwk",in,1,0,0,118
https://twitter.com/WidyoLita/status/1665853881157550084,2023-06-05 22:51:29,WidyoLita,"Rasa perih & marah yg sangat.  Pendopo TamSis rusak.
",in,3,0,12,756
https://twitter.com/woilah15/status/1665848991894970370,2023-06-05 22:32:04,woilah15,"cari aja diberita mas, yang kemaren pas bentrok masuk ke tamsis siapa",in,0,0,2,854
https://twitter.com/prdnssss/status/1665844838691139584,2023-06-05 22:15:34,prdnssss,Pantea bgt order sopipud skrg suwi pol pdhl gur neng tamsis,in,0,0,0,70
https://twitter.com/sucy_cinta/status/1665841722558144512,2023-06-05 22:03:11,sucy_cinta,nek gak oni sing blakarak an teko tamsis yo ono sg bakal teriak2 kata2 kotor massseehhh...,in,0,0,3,988
https://twitter.com/nopal___/status/1665841462527897600,2023-06-05 22:02:09,nopal___,ini mungkin lanjutan kemarin di tamsis bnyak kungfu panda tp pulangnya minta dianterin.,in,0,1,12,7890
